supplier_product_key,supplier_id,supplier_type_id,supplier_type_name,product_supplied_id,product_name,category_code,category_name,unit_type,supplier_cost_price_rs,supplied_unit_size,supply_status,_unnamed_12,_row_id,_source_file,_source_sheet,_staged_at
SUP-KOL-026-01_DAI-003,SUP-KOL-026-01,SUP-T01,Fresh Produce & Chilled,DAI-003,Mother Dairy Toned Milk,DAI,Dairy & Milk Products,ml,16,15.87,200 ml,Available,5013,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-026-01_DAI-004,SUP-KOL-026-01,SUP-T01,Fresh Produce & Chilled,DAI-004,Amul Masti Dahi,DAI,Dairy & Milk Products,g,11,10.91,100 g,Available,5014,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-026-01_DAI-005,SUP-KOL-026-01,SUP-T01,Fresh Produce & Chilled,DAI-005,Mother Dairy Curd,DAI,Dairy & Milk Products,g,10,9.92,100 g,Available,5015,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-026-01_DAI-006,SUP-KOL-026-01,SUP-T01,Fresh Produce & Chilled,DAI-006,Amul Butter,DAI,Dairy & Milk Products,g,65,64.48,100 g,Available,5016,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-026-01_DAI-007,SUP-KOL-026-01,SUP-T01,Fresh Produce & Chilled,DAI-007,Amul Paneer,DAI,Dairy & Milk Products,g,47,46.62,100 g,Available,5017,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-026-01_DAI-008,SUP-KOL-026-01,SUP-T01,Fresh Produce & Chilled,DAI-008,Amul Cheese Slices,DAI,Dairy & Milk Products,g,58,57.54,100 g,Available,5018,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-026-01_DAI-009,SUP-KOL-026-01,SUP-T01,Fresh Produce & Chilled,DAI-009,Epigamia Greek Yogurt,DAI,Dairy & Milk Products,g,107,106.14,100 g,Available,5019,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-026-01_DAI-010,SUP-KOL-026-01,SUP-T01,Fresh Produce & Chilled,DAI-010,Amul Fresh Cream,DAI,Dairy & Milk Products,ml,85,84.32,200 ml,Available,5020,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-026-01_FRT-001,SUP-KOL-026-01,SUP-T01,Fresh Produce & Chilled,FRT-001,Apple,FRT,Fresh Fruits,g,55,54.56,250 g,Available,5021,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-026-01_FRT-002,SUP-KOL-026-01,SUP-T01,Fresh Produce & Chilled,FRT-002,Banana,FRT,Fresh Fruits,dozen,35,34.72,1 dozen,Available,5022,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-026-01_FRT-003,SUP-KOL-026-01,SUP-T01,Fresh Produce & Chilled,FRT-003,Mango,FRT,Fresh Fruits,g,40,39.68,250 g,Available,5023,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-026-01_FRT-004,SUP-KOL-026-01,SUP-T01,Fresh Produce & Chilled,FRT-004,Orange,FRT,Fresh Fruits,g,24,23.81,250 g,Available,5024,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-026-01_FRT-005,SUP-KOL-026-01,SUP-T01,Fresh Produce & Chilled,FRT-005,Guava,FRT,Fresh Fruits,g,21,20.83,250 g,Available,5025,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-026-01_FRT-006,SUP-KOL-026-01,SUP-T01,Fresh Produce & Chilled,FRT-006,Papaya,FRT,Fresh Fruits,g,16,15.87,250 g,Available,5026,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-026-01_FRT-007,SUP-KOL-026-01,SUP-T01,Fresh Produce & Chilled,FRT-007,Pomegranate,FRT,Fresh Fruits,g,55,54.56,250 g,Available,5027,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-026-01_FRT-008,SUP-KOL-026-01,SUP-T01,Fresh Produce & Chilled,FRT-008,Watermelon,FRT,Fresh Fruits,piece,55,54.56,1 piece,Available,5028,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-026-01_FRT-009,SUP-KOL-026-01,SUP-T01,Fresh Produce & Chilled,FRT-009,Grapes,FRT,Fresh Fruits,g,45,44.64,250 g,Available,5029,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-026-01_FRT-010,SUP-KOL-026-01,SUP-T01,Fresh Produce & Chilled,FRT-010,Pineapple,FRT,Fresh Fruits,piece,65,64.48,1 piece,Available,5030,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-026-01_VEG-001,SUP-KOL-026-01,SUP-T01,Fresh Produce & Chilled,VEG-001,Potato,VEG,Fresh Vegetables,g,10,9.92,250 g,Available,5031,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-026-01_VEG-002,SUP-KOL-026-01,SUP-T01,Fresh Produce & Chilled,VEG-002,Tomato,VEG,Fresh Vegetables,g,12,11.9,250 g,Available,5032,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-026-01_VEG-003,SUP-KOL-026-01,SUP-T01,Fresh Produce & Chilled,VEG-003,Onion,VEG,Fresh Vegetables,g,13,12.9,250 g,Available,5033,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-026-01_VEG-004,SUP-KOL-026-01,SUP-T01,Fresh Produce & Chilled,VEG-004,Green Peas,VEG,Fresh Vegetables,g,14,13.89,100 g,Available,5034,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-026-01_VEG-005,SUP-KOL-026-01,SUP-T01,Fresh Produce & Chilled,VEG-005,Cauliflower,VEG,Fresh Vegetables,piece,50,49.6,1 piece,Available,5035,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-026-01_VEG-006,SUP-KOL-026-01,SUP-T01,Fresh Produce & Chilled,VEG-006,Spinach,VEG,Fresh Vegetables,g,10,9.92,100 g,Available,5036,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-026-01_VEG-007,SUP-KOL-026-01,SUP-T01,Fresh Produce & Chilled,VEG-007,Carrot,VEG,Fresh Vegetables,g,10,9.92,100 g,Available,5037,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-026-01_VEG-008,SUP-KOL-026-01,SUP-T01,Fresh Produce & Chilled,VEG-008,Cucumber,VEG,Fresh Vegetables,g,10,9.92,100 g,Available,5038,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-026-01_VEG-009,SUP-KOL-026-01,SUP-T01,Fresh Produce & Chilled,VEG-009,Green Chilli,VEG,Fresh Vegetables,g,14,13.89,100 g,Available,5039,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-026-01_VEG-010,SUP-KOL-026-01,SUP-T01,Fresh Produce & Chilled,VEG-010,Brinjal,VEG,Fresh Vegetables,g,10,9.92,100 g,Available,5040,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-026-02_STP-001,SUP-KOL-026-02,SUP-T02,Staples & Cooking,STP-001,India Gate Basmati Rice,STP,Rice & Staples,g,40,40.0,500 g,Available,5041,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-026-02_STP-002,SUP-KOL-026-02,SUP-T02,Staples & Cooking,STP-002,Daawat Basmati Rice,STP,Rice & Staples,g,40,40.0,500 g,Available,5042,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-026-02_STP-003,SUP-KOL-026-02,SUP-T02,Staples & Cooking,STP-003,Fortune Rozana Rice,STP,Rice & Staples,g,36,36.0,500 g,Available,5043,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-026-02_STP-004,SUP-KOL-026-02,SUP-T02,Staples & Cooking,STP-004,Gobindobhog Rice,STP,Rice & Staples,g,36,36.0,500 g,Available,5044,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-026-02_STP-005,SUP-KOL-026-02,SUP-T02,Staples & Cooking,STP-005,India Gate Dubar Rice,STP,Rice & Staples,g,40,40.0,500 g,Available,5045,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-026-02_STP-006,SUP-KOL-026-02,SUP-T02,Staples & Cooking,STP-006,Daawat Sona Masuri Rice,STP,Rice & Staples,g,40,40.0,500 g,Available,5046,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-026-02_STP-007,SUP-KOL-026-02,SUP-T02,Staples & Cooking,STP-007,Lal Qilla Basmati Rice,STP,Rice & Staples,g,36,36.0,500 g,Available,5047,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-026-02_STP-008,SUP-KOL-026-02,SUP-T02,Staples & Cooking,STP-008,Fortune Everyday Rice,STP,Rice & Staples,g,36,36.0,500 g,Available,5048,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-026-02_STP-009,SUP-KOL-026-02,SUP-T02,Staples & Cooking,STP-009,Kohinoor Basmati Rice,STP,Rice & Staples,g,36,36.0,500 g,Available,5049,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-026-02_STP-010,SUP-KOL-026-02,SUP-T02,Staples & Cooking,STP-010,Miniket Rice,STP,Rice & Staples,g,36,36.0,500 g,Available,5050,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-026-02_FLO-001,SUP-KOL-026-02,SUP-T02,Staples & Cooking,FLO-001,Aashirvaad Whole Wheat Atta,FLO,"Flour, Atta & Baking Essentials",g,34,34.0,500 g,Available,5051,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-026-02_FLO-002,SUP-KOL-026-02,SUP-T02,Staples & Cooking,FLO-002,Fortune Chakki Fresh Atta,FLO,"Flour, Atta & Baking Essentials",g,34,34.0,500 g,Available,5052,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-026-02_FLO-003,SUP-KOL-026-02,SUP-T02,Staples & Cooking,FLO-003,Pillsbury Chakki Fresh Atta,FLO,"Flour, Atta & Baking Essentials",g,34,34.0,500 g,Available,5053,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-026-02_FLO-004,SUP-KOL-026-02,SUP-T02,Staples & Cooking,FLO-004,Annapurna Atta,FLO,"Flour, Atta & Baking Essentials",g,34,34.0,500 g,Available,5054,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-026-02_FLO-005,SUP-KOL-026-02,SUP-T02,Staples & Cooking,FLO-005,Aashirvaad Multigrain Atta,FLO,"Flour, Atta & Baking Essentials",g,34,34.0,500 g,Available,5055,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-026-02_FLO-006,SUP-KOL-026-02,SUP-T02,Staples & Cooking,FLO-006,Tata Sampann Besan,FLO,"Flour, Atta & Baking Essentials",g,37,37.0,500 g,Available,5056,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-026-02_FLO-007,SUP-KOL-026-02,SUP-T02,Staples & Cooking,FLO-007,Fortune Maida,FLO,"Flour, Atta & Baking Essentials",g,34,34.0,500 g,Available,5057,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-026-02_FLO-008,SUP-KOL-026-02,SUP-T02,Staples & Cooking,FLO-008,Rajdhani Besan,FLO,"Flour, Atta & Baking Essentials",g,34,34.0,500 g,Available,5058,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-026-02_FLO-009,SUP-KOL-026-02,SUP-T02,Staples & Cooking,FLO-009,Pillsbury Maida,FLO,"Flour, Atta & Baking Essentials",g,34,34.0,500 g,Available,5059,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-026-02_FLO-010,SUP-KOL-026-02,SUP-T02,Staples & Cooking,FLO-010,Baking Soda,FLO,"Flour, Atta & Baking Essentials",g,34,34.0,500 g,Available,5060,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-026-02_DAL-001,SUP-KOL-026-02,SUP-T02,Staples & Cooking,DAL-001,Tata Sampann Toor Dal,DAL,Pulses & Dal,g,96,96.0,500 g,Available,5061,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-026-02_DAL-002,SUP-KOL-026-02,SUP-T02,Staples & Cooking,DAL-002,Tata Sampann Moong Dal,DAL,Pulses & Dal,g,96,96.0,500 g,Available,5062,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-026-02_DAL-003,SUP-KOL-026-02,SUP-T02,Staples & Cooking,DAL-003,Tata Sampann Masoor Dal,DAL,Pulses & Dal,g,96,96.0,500 g,Available,5063,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-026-02_DAL-004,SUP-KOL-026-02,SUP-T02,Staples & Cooking,DAL-004,Fortune Chana Dal,DAL,Pulses & Dal,g,88,88.0,500 g,Available,5064,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-026-02_DAL-005,SUP-KOL-026-02,SUP-T02,Staples & Cooking,DAL-005,Fortune Urad Dal,DAL,Pulses & Dal,g,88,88.0,500 g,Available,5065,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-026-02_DAL-006,SUP-KOL-026-02,SUP-T02,Staples & Cooking,DAL-006,India Gate Moong Dal,DAL,Pulses & Dal,g,98,98.0,500 g,Available,5066,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-026-02_DAL-007,SUP-KOL-026-02,SUP-T02,Staples & Cooking,DAL-007,India Gate Masoor Dal,DAL,Pulses & Dal,g,98,98.0,500 g,Available,5067,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-026-02_DAL-008,SUP-KOL-026-02,SUP-T02,Staples & Cooking,DAL-008,Tata Sampann Rajma,DAL,Pulses & Dal,g,96,96.0,500 g,Available,5068,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-026-02_DAL-009,SUP-KOL-026-02,SUP-T02,Staples & Cooking,DAL-009,Tata Sampann Kabuli Chana,DAL,Pulses & Dal,g,96,96.0,500 g,Available,5069,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-026-02_DAL-010,SUP-KOL-026-02,SUP-T02,Staples & Cooking,DAL-010,Organic Tattva Moong Dal,DAL,Pulses & Dal,g,118,118.0,500 g,Available,5070,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-026-02_OIL-001,SUP-KOL-026-02,SUP-T02,Staples & Cooking,OIL-001,Fortune Sunflower Oil,OIL,Cooking Oil & Ghee,ml,85,85.0,500 ml,Available,5071,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-026-02_OIL-002,SUP-KOL-026-02,SUP-T02,Staples & Cooking,OIL-002,Fortune Rice Bran Oil,OIL,Cooking Oil & Ghee,ml,85,85.0,500 ml,Available,5072,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-026-02_OIL-003,SUP-KOL-026-02,SUP-T02,Staples & Cooking,OIL-003,Saffola Gold Oil,OIL,Cooking Oil & Ghee,ml,100,100.0,500 ml,Available,5073,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-026-02_OIL-004,SUP-KOL-026-02,SUP-T02,Staples & Cooking,OIL-004,Saffola Active Oil,OIL,Cooking Oil & Ghee,ml,100,100.0,500 ml,Available,5074,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-026-02_OIL-005,SUP-KOL-026-02,SUP-T02,Staples & Cooking,OIL-005,Emami Healthy & Tasty Mustard Oil,OIL,Cooking Oil & Ghee,ml,85,85.0,500 ml,Available,5075,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-026-02_OIL-006,SUP-KOL-026-02,SUP-T02,Staples & Cooking,OIL-006,Fortune Soyabean Oil,OIL,Cooking Oil & Ghee,ml,85,85.0,500 ml,Available,5076,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-026-02_OIL-007,SUP-KOL-026-02,SUP-T02,Staples & Cooking,OIL-007,Gemini Refined Sunflower Oil,OIL,Cooking Oil & Ghee,ml,85,85.0,500 ml,Available,5077,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-026-02_OIL-008,SUP-KOL-026-02,SUP-T02,Staples & Cooking,OIL-008,Dhara Mustard Oil,OIL,Cooking Oil & Ghee,ml,85,85.0,500 ml,Available,5078,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-026-02_OIL-009,SUP-KOL-026-02,SUP-T02,Staples & Cooking,OIL-009,Amul Pure Ghee,OIL,Cooking Oil & Ghee,ml,408,408.0,500 ml,Available,5079,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-026-02_OIL-010,SUP-KOL-026-02,SUP-T02,Staples & Cooking,OIL-010,Patanjali Cow Ghee,OIL,Cooking Oil & Ghee,ml,400,400.0,500 ml,Available,5080,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-026-03_CHO-001,SUP-KOL-026-03,SUP-T03,Packaged Foods & Bakery,CHO-001,Cadbury Dairy Milk,CHO,Chocolates & Confectionery,g,17,17.14,20 g,Available,5081,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-026-03_CHO-002,SUP-KOL-026-03,SUP-T03,Packaged Foods & Bakery,CHO-002,Cadbury 5 Star,CHO,Chocolates & Confectionery,g,17,17.14,20 g,Available,5082,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-026-03_CHO-003,SUP-KOL-026-03,SUP-T03,Packaged Foods & Bakery,CHO-003,Cadbury Silk,CHO,Chocolates & Confectionery,g,25,25.2,20 g,Available,5083,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-026-03_CHO-004,SUP-KOL-026-03,SUP-T03,Packaged Foods & Bakery,CHO-004,Cadbury Perk,CHO,Chocolates & Confectionery,g,17,17.14,20 g,Available,5084,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-026-03_CHO-005,SUP-KOL-026-03,SUP-T03,Packaged Foods & Bakery,CHO-005,Nestlé KitKat,CHO,Chocolates & Confectionery,g,17,17.14,20 g,Available,5085,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-026-03_CHO-006,SUP-KOL-026-03,SUP-T03,Packaged Foods & Bakery,CHO-006,Nestlé Munch,CHO,Chocolates & Confectionery,g,17,17.14,20 g,Available,5086,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-026-03_CHO-007,SUP-KOL-026-03,SUP-T03,Packaged Foods & Bakery,CHO-007,Amul Dark Chocolate,CHO,Chocolates & Confectionery,g,18,18.14,20 g,Available,5087,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-026-03_CHO-008,SUP-KOL-026-03,SUP-T03,Packaged Foods & Bakery,CHO-008,Ferrero Rocher,CHO,Chocolates & Confectionery,g,129,130.03,20 g,Available,5088,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-026-03_CHO-009,SUP-KOL-026-03,SUP-T03,Packaged Foods & Bakery,CHO-009,Cadbury Gems,CHO,Chocolates & Confectionery,g,17,17.14,20 g,Available,5089,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-026-03_CHO-010,SUP-KOL-026-03,SUP-T03,Packaged Foods & Bakery,CHO-010,Parle Melody Toffee Pack,CHO,Chocolates & Confectionery,g,17,17.14,20 g,Available,5090,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-026-03_SNK-001,SUP-KOL-026-03,SUP-T03,Packaged Foods & Bakery,SNK-001,Lay's Classic Salted,SNK,Chips & Namkeen,g,16,16.13,50 g,Available,5091,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-026-03_SNK-002,SUP-KOL-026-03,SUP-T03,Packaged Foods & Bakery,SNK-002,Lay's Magic Masala,SNK,Chips & Namkeen,g,16,16.13,50 g,Available,5092,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-026-03_SNK-003,SUP-KOL-026-03,SUP-T03,Packaged Foods & Bakery,SNK-003,Lay's Cream & Onion,SNK,Chips & Namkeen,g,16,16.13,50 g,Available,5093,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-026-03_SNK-004,SUP-KOL-026-03,SUP-T03,Packaged Foods & Bakery,SNK-004,Bingo Original Style,SNK,Chips & Namkeen,g,16,16.13,50 g,Available,5094,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-026-03_SNK-005,SUP-KOL-026-03,SUP-T03,Packaged Foods & Bakery,SNK-005,Kurkure Masala Munch,SNK,Chips & Namkeen,g,16,16.13,50 g,Available,5095,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-026-03_SNK-006,SUP-KOL-026-03,SUP-T03,Packaged Foods & Bakery,SNK-006,Haldiram's Aloo Bhujia,SNK,Chips & Namkeen,g,16,16.13,50 g,Available,5096,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-026-03_SNK-007,SUP-KOL-026-03,SUP-T03,Packaged Foods & Bakery,SNK-007,Haldiram's Moong Dal,SNK,Chips & Namkeen,g,16,16.13,50 g,Available,5097,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-026-03_SNK-008,SUP-KOL-026-03,SUP-T03,Packaged Foods & Bakery,SNK-008,Bikaji Bikaneri Bhujia,SNK,Chips & Namkeen,g,16,16.13,50 g,Available,5098,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-026-03_SNK-009,SUP-KOL-026-03,SUP-T03,Packaged Foods & Bakery,SNK-009,Uncle Chipps Plain Salted,SNK,Chips & Namkeen,g,16,16.13,50 g,Available,5099,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-026-03_SNK-010,SUP-KOL-026-03,SUP-T03,Packaged Foods & Bakery,SNK-010,Balaji Wafers Masala,SNK,Chips & Namkeen,g,16,16.13,50 g,Available,5100,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-026-03_BAK-001,SUP-KOL-026-03,SUP-T03,Packaged Foods & Bakery,BAK-001,Britannia White Bread,BAK,Bread & Bakery,g,21,21.17,200 g,Available,5101,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-026-03_BAK-002,SUP-KOL-026-03,SUP-T03,Packaged Foods & Bakery,BAK-002,Britannia Brown Bread,BAK,Bread & Bakery,g,21,21.17,200 g,Available,5102,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-026-03_BAK-003,SUP-KOL-026-03,SUP-T03,Packaged Foods & Bakery,BAK-003,Modern Milk Bread,BAK,Bread & Bakery,g,21,21.17,200 g,Available,5103,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-026-03_BAK-004,SUP-KOL-026-03,SUP-T03,Packaged Foods & Bakery,BAK-004,Harvest Gold White Bread,BAK,Bread & Bakery,g,21,21.17,200 g,Available,5104,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-026-03_BAK-005,SUP-KOL-026-03,SUP-T03,Packaged Foods & Bakery,BAK-005,Britannia Fruit Cake,BAK,Bread & Bakery,g,79,79.63,200 g,Available,5105,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-026-03_BAK-006,SUP-KOL-026-03,SUP-T03,Packaged Foods & Bakery,BAK-006,Monginis Chocolate Cake,BAK,Bread & Bakery,g,79,79.63,200 g,Available,5106,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-026-03_BAK-007,SUP-KOL-026-03,SUP-T03,Packaged Foods & Bakery,BAK-007,Monginis Cream Roll,BAK,Bread & Bakery,g,42,42.34,200 g,Available,5107,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
SUP-KOL-026-03_BAK-008,SUP-KOL-026-03,SUP-T03,Packaged Foods & Bakery,BAK-008,Modern Sandwich Bread,BAK,Bread & Bakery,g,21,21.17,200 g,Available,5108,supplier_inventory.xlsx,Supplier_Product_Catalog,2026-09-21T14:25:30.977573+00:00
